country,avgGenderDiff,isocode,logAvgGDPpc,Date,ScoreWEF,avgRatioLabor,ValueUN,GDI,region,telephone,personal,avgGenderDiffRescaled,GenderIndex,logAvgGDPpcStd,DateStd,ScoreWEFStd,avgRatioLaborStd,ValueUNStd,GDIStd,GenderIndexStd,GenderIndexRescaled,residualslogAvgGDPpc,residualsavgGenderDiff_GEI,residualsGenderIndexStd,residualsavgGenderDiff_GDP,residualsScoreWEFStd,residualsValueUNStd,residualsavgRatioLaborStd,residualsDateStd,residualsGDIStd
Suriname,-0.0421155655689569,SUR,8.93962955677749,1948,0.678,58.4393445842597,7.28,0.97687074829932,Latin America and Caribbean,F,T,0.421333455990925,-0.814584968419418,0.138516968913335,-0.0646367129889208,-0.468803976740889,-0.42897801730542,-0.718634423899662,0.487641829489692,-0.537036057759921,0.39271538430788,0.615907933249498,0.0181273915724616,-0.612391739705904,-0.0598322553706998,-0.493705968132488,-0.827789420663827,-0.442671861813686,-0.135758279676351,0.414010888385112
Sweden,0.392188442101355,SWE,10.8520837820769,1921,0.823,88.0535346124517,0.48,1,Europe,T,F,0.966123260503088,3.04710200706353,1.47580202698371,1.35452979856994,2.16254737657894,0.953856341083267,1.53969052642893,0.80697330402074,2.00888024320034,0.921993201473508,0.547637065160322,0.166838794447971,1.20601782834196,0.20342942632176,1.74005183470612,0.29123474583496,0.807957945810535,0.717531746922019,0.0224868040393127
Switzerland,0.306036140037676,CHE,11.1957573605179,1971,0.785,80.1296148105093,0.4,0.96760710553814,Europe,T,F,0.858054039472152,1.39821405340628,1.71611603566585,-1.27355633394647,1.47295184950202,0.583848971480682,1.56625905525633,0.359744362648197,0.921808518763634,0.695998753346788,1.73705338938324,0.202630660487367,-0.0117889688261218,0.0865403215382744,0.979007591915456,0.113067615047711,0.41419303448676,-2.01224403336182,-0.552484945732042
Tanzania,-0.378000721617902,TZA,6.5377094705006,1959,0.718,95.1807059275699,9.04,0.9453125,Sub-Saharan Africa,F,T,0,-0.0743197564662759,-1.54102746125695,-0.642815662142532,0.257086051761133,1.28665954668455,-1.30314205810236,0.051936338734784,-0.0489972078711081,0.494175175842954,-2.16570680212432,-0.372504374303458,0.78934899730149,-0.180899198813583,0.731536108874383,0.0185918002972918,1.43900615521179,-0.00323258680612072,0.871094476041011
Thailand,-0.184534117733708,THA,8.45371423132472,1932,0.706,79.8507030786757,6.06,1,East Asia and Pacific,F,T,0.242683998876916,0.52597728860105,-0.201259688545578,0.776350849416332,0.039319043210526,0.570825190469957,-0.313464359281885,0.80697330402074,0.346764033824058,0.576451111640282,-0.557604631075273,-0.223432978482434,0.456252865391526,-0.158792466732174,0.115437404057562,-0.13314643489595,0.590721806042374,0.849006871085354,0.913956155221428
Turkey,-0.116233852768403,TUR,9.23887703165831,1934,0.624,36.4260000497642,5.28,0.91375,Europe,F,T,0.328359671542648,-1.23758959827854,0.347765991206025,0.671227404115675,-1.44875551521862,-1.45689095824249,-0.0544212032147814,-0.383827852658825,-0.815912722123767,0.334738917399971,1.13212169522217,-0.0247074190405328,-1.00510357455533,-0.160714050668544,-1.5358701674083,-0.341846026352147,-1.49127124714282,0.51156143883363,-0.568688504877455
Uganda,-0.0620424213354971,UGA,6.61112540747215,1962,0.708,85.7961082980668,8.42,0.867158671586716,Sub-Saharan Africa,F,T,0.396337260547488,-0.360407273203447,-1.48969131201086,-0.800500830093517,0.0756135446356272,0.848445838007191,-1.09723595969004,-1.0270859137113,-0.237607749581656,0.45496439119409,-1.94555169988533,-0.0353883572969969,0.572810682082266,0.128493071047105,0.534800646611818,0.180762036469979,0.995717333709314,-0.18264081186559,-0.235216339036273
Ukraine,0.123462111001116,UKR,7.98643642485663,1919,0.702,77.1718943680056,4.44,1.00394218134034,Ex Soviet,F,T,0.629033657824348,0.97530068662264,-0.528004046811128,1.4596532438706,-0.0332699596396764,0.44573823988515,0.224548349472868,0.86140059793285,0.642992021925801,0.638034794837848,-1.2553480695737,0.0513333586400094,0.930235565657872,0.190995236976969,0.139994068631448,0.683236320123326,0.497936937080802,1.67057219446427,1.14206971146258
United Kingdom,0.340621627877797,GBR,10.5936711459176,1928,0.758,79.8155927356744,2.11,0.964052287581699,Europe,T,F,0.90143798441995,1.78240169299385,1.295106796436,0.986597740017645,0.982976080263157,0.569185713293956,0.998356751570754,0.310665158772082,1.17509408552844,0.748655013824114,0.937910783850095,0.208803397781838,0.470533073228394,0.174974014068535,0.614203757561087,-0.0961556221520107,0.441150922819374,0.426061457903739,-0.377769861143669
United States,0.419194828066098,USA,10.7891852208812,1920,0.74,81.3127707443516,3.23,0.994594594594595,North America,T,F,1,1.62946914682863,1.43182016067374,1.40709152122027,0.656325567437246,0.639096428024015,0.626397347987221,0.732344167683594,1.07426937738888,0.727694277047207,1.21186656931707,0.298686785588793,0.295333875998553,0.236061210304005,0.246906449530609,-0.584588055996431,0.497546098141083,0.788704538139435,-0.0287630580230296
Venezuela,-0.0595093577197727,VEN,9.49812822025194,1946,0.691,62.5098043017242,7.41,1.02230971128609,Latin America and Caribbean,F,T,0.399514728882237,-0.566184943878853,0.52904758017528,0.0404867323117358,-0.232889717477733,-0.238907934470514,-0.761808283244179,1.11498988378494,-0.373271963038685,0.42676077006996,1.04699798879443,-0.0176369237434952,-0.661083207384666,-0.127175954396404,-0.373901921397458,-1.20367606165138,-0.291209795803672,-0.195889121961365,0.833766063172903
Vietnam,-0.113282973615116,VNM,7.06398624830281,1946,0.687,88.6279191437097,5.37,0.998518518518518,East Asia and Pacific,F,T,0.33206124658839,0.353604478440824,-1.17302802783044,0.0404867323117358,-0.305478720327933,0.980677222018874,-0.084310798145601,0.786519392580188,0.233122832448753,0.552825917449367,-1.85891966072476,-0.139433934246096,0.871270834620384,0.0367504400587326,0.0595599585394176,0.923905728686218,1.0966432552274,0.524349660624796,1.4100614633372
Zimbabwe,0.0473357676540468,ZWE,6.8769835499244,1978,0.709,87.2808209186145,9,0.938888888888889,Sub-Saharan Africa,F,T,0.533540973027945,-0.761744797381077,-1.30378980557763,-1.64148839249877,0.0937607953481778,0.917774481541664,-1.28985779368866,-0.0367505429019791,-0.502199818145958,0.399957589738664,-1.47384069828007,0.103670908812334,0.207084904760401,0.214093961493429,0.497676779520026,-0.170238694171758,1.04666767787065,-1.10229319623564,0.656300071332169
