country,gender,preference,isocode,logAvgGDPpc,GenderIndex,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience
Malawi,0.0578391191945952,patience,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
Mexico,-0.0186915483782205,trust,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Mexico,0.0233434832223944,altruism,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Mexico,0.138626253378155,negrecip,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Mexico,-0.0155838178119845,posrecip,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Mexico,0.0965530349848519,risktaking,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Mexico,0.000715032545740844,patience,MEX,9.14391571211559,-0.554866869765748,-0.0642659808592908,-0.109238811697316,0.772053290105314,-0.934201090578901,-0.0544953003519088,-0.107702502786861,0.772053290105314,-0.934201090578901,0.0100980359228301,-0.0212562584915117,0.772053290105314,-0.934201090578901,-0.0590066870161007,-0.0784454036990474,0.772053290105314,-0.934201090578901,-0.0754844072116985,-0.10374246755916,0.772053290105314,-0.934201090578901,-0.0340310511820047,-0.0682921571264917,0.772053290105314,-0.934201090578901
Moldova,0.0585117660784331,trust,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
Moldova,-0.0412008965351394,altruism,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
Moldova,0.15630959409741,negrecip,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
