country,gender,preference,isocode,logAvgGDPpc,GenderIndexRescaled,genderOrig,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience,meanGender,stdGender
Nigeria,0.00835622735209948,posrecip,NGA,7.62677036971656,0.346700526739682,0.00835622735209948,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,0.0544620005290997,0.0229528190378475
Nigeria,0.317442984273127,risktaking,NGA,7.62677036971656,0.346700526739682,-0.317442984273127,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,-0.182219383024572,0.0253670250292599
Nigeria,0.0986789431474536,patience,NGA,7.62677036971656,0.346700526739682,-0.0986789431474536,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,-0.0555686251652444,0.0242829699449249
Pakistan,0.0814711987296847,trust,PAK,6.86941729765193,0.0823992194120464,0.0814711987296847,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,0.0675390679804523,0.027358290079596
Pakistan,-0.15041941156213,altruism,PAK,6.86941729765193,0.0823992194120464,-0.15041941156213,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,0.105276154934275,0.0272856865563256
Pakistan,0.17708456684006,negrecip,PAK,6.86941729765193,0.0823992194120464,-0.17708456684006,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,-0.140035737352011,0.0245438231557946
Pakistan,-0.198681806176555,posrecip,PAK,6.86941729765193,0.0823992194120464,-0.198681806176555,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,0.0544620005290997,0.0229528190378475
Pakistan,-0.0362557593365831,risktaking,PAK,6.86941729765193,0.0823992194120464,0.0362557593365831,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,-0.182219383024572,0.0253670250292599
Pakistan,-0.0731668215535858,patience,PAK,6.86941729765193,0.0823992194120464,0.0731668215535858,0.133212717935788,0.105701438637717,-0.293003030490523,-0.273908532296514,-0.13180017723767,-0.162240987969128,-0.293003030490523,-0.273908532296514,0.120160225087937,0.089678724041181,-0.293003030490523,-0.273908532296514,-0.208968522602851,-0.210159589362582,-0.293003030490523,-0.273908532296514,-0.139673430362132,-0.164577080847664,-0.293003030490523,-0.273908532296514,-0.0319450672028202,-0.0704208717018077,-0.293003030490523,-0.273908532296514,-0.0555686251652444,0.0242829699449249
Peru,0.00784942359680215,trust,PER,8.40736001602751,0.475695872689524,0.00784942359680215,-0.0515864658965613,-0.043308680133355,-0.226900856017162,-0.00223767590188653,0.104111977059515,0.112377085409025,-0.226900856017162,-0.00223767590188653,-0.123639761114565,-0.119891312441249,-0.226900856017162,-0.00223767590188653,0.0212775451430799,0.0259493017831325,-0.226900856017162,-0.00223767590188653,-0.0518132411921622,-0.0475456497424254,-0.226900856017162,-0.00223767590188653,0.0858340352939587,0.0896679434988761,-0.226900856017162,-0.00223767590188653,0.0675390679804523,0.027358290079596
